Mode,Time,Freq,Sync-Freq,Kalman-Freq,Control-Freq,North-Vision,East-Vision,Down-Vision,Yaw-Vision,North-Desired,East-Desired,Down-Desired,Roll-UAV,Pitch-UAV,Yaw-UAV,Roll-Control,Pitch-Control,Yaw-Control,Thrust-Control,northVraw,eastVraw,downVraw,N-Velocity,E-Velocity,D-Velocity,N-Acceleration,E-Acceleration,D-Acceleration,yawVraw,yawRate,Landing-State,Q-Size,N-diff,E-diff,D-diff,Y-diff
GUIDED_NOGPS,0.31783556938171400,36.582592692733700,36.582592692733700,36.582592692733700,36.582592692733700,-20.33958682378060,57.716266455542100,56.85609577145070,-8.890991139899650,-19.377340909937300,57.480334931220300,56.98339052199440,-0.39868742664204700,-0.3029932747189950,8.713414050610540,-0.3764983234811010,-0.16931055446159400,-7.446697343135940,0.5002585063561180,-21.763205198523700,57.73007722818510,58.422541257742400,4.1882578283548400,8.258040249347690,18.86575222015380,67.2223448753357,6.9108642637729600,47.08293974399570,-9.309325059721820,-3.4829738587516100,FALSE,0,0,0,0,0
GUIDED_NOGPS,0.35054516792297400,30.57585455287690,30.57585455287690,30.57585455287690,30.57585455287690,-20.49286052077460,57.88308574228340,57.28243926529840,-9.034305720274850,-19.406789389228800,57.61040117497560,57.396248191952500,-0.2755304714485490,-0.30245027467997900,8.818718492139220,-0.14940352760161100,-0.3438913847121880,-7.173663671096310,0.5002318324330530,-21.872069578325400,57.61819193259270,58.8762311582518,-3.8932643830776200,7.7629804611206100,16.039732098579400,-42.72262454032900,-5.066943541169170,1.8320515751838700,-9.43399602754395,-6.327647329658480,FALSE,0,0,0,0,0
GUIDED_NOGPS,0.394237756729126,22.889549827822400,22.889549827822400,22.889549827822400,22.889549827822400,-20.700294585605400,58.082649865826600,57.750720531465300,-9.150281917606110,-19.428154700061300,57.72279071425190,57.79367464594900,-0.1960233876107510,-0.20160562651420900,8.909591597725300,-0.2203105310709780,-0.3825942136216550,-6.551348762844150,0.5000902730311190,-22.00024750540420,57.70529262404270,59.001271562648100,-6.192120909690860,7.7943019568920100,15.152929723262800,-11.490612477064100,5.733136832714080,-22.64041006565090,-9.450248425684390,-3.6374932283448100,FALSE,0,0,0,0,0
GUIDED_NOGPS,0.4177393913269040,42.557571330005300,42.557571330005300,42.557571330005300,42.557571330005300,-20.86699478050160,58.30391523787520,58.26861610371150,-9.240335925948780,-19.44105652540320,57.81665652462910,58.17462848144960,-0.16643207327934700,-0.2253864242134890,8.899598177195920,-0.4826183162880770,-0.5209079678574570,-7.093193281492190,0.4998162147040230,-22.05555173173380,57.8708877812837,59.4901984347086,-2.582782506942750,7.285060733556750,14.367327094078100,-33.08461904525760,-5.242988094687460,-97.48904705047610,-9.548572453557550,-0.9988840033762770,FALSE,0,0,0,0,0
GUIDED_NOGPS,0.451526403427124,29.60197614510550,29.60197614510550,29.60197614510550,29.60197614510550,-20.942445221980600,58.42632820539100,58.618351178865700,-9.263141584926760,-19.445166916338200,57.89126397632170,58.53812482543000,-0.06429337107012340,-0.24419164254582600,8.888199445244820,-0.17616059368658100,-0.2581695184034020,-5.82822916782744,0.49984352067452900,-21.9210064367313,57.8094453743362,60.06202977905870,-0.9802435524761680,7.638401538133620,14.705106616020200,34.71029996871950,-7.267257571220400,69.34500932693480,-9.7851981101606,0.9035221828450280,FALSE,0,0,0,0,0
GUIDED_NOGPS,0.4977378845214840,21.641095494603000,21.641095494603000,21.641095494603000,21.641095494603000,-21.04157694541670,58.59959694256180,59.06334774403770,-9.313093520571330,-19.44020872101440,57.945987498192300,58.883234458757400,-0.01646950707960480,-0.34271349278526400,8.81943480822842,-0.2608077063618920,-0.26258393730211600,-6.017625402719300,0.4996430769066890,-21.021447375623700,57.4829479958773,60.658698435710500,-2.7113236486911800,7.649413496255880,11.419844627380400,-17.11445450782780,9.782284498214720,-68.53612661361690,-9.909650287938600,1.3455690377204900,FALSE,0,0,0,0,0
GUIDED_NOGPS,0.5225107669830320,40.375268330718200,40.375268330718200,40.375268330718200,40.375268330718200,-21.20724746755230,58.7737475623411,59.46350660975760,-9.338066042833200,-19.425954013593300,57.98030724176510,59.209082940572200,-0.05647093684060760,-0.4812561961361560,8.724898159926270,-0.5298733893697410,-0.5915668804317820,-6.006420487492040,0.49949395236072000,-21.729445050842100,57.59754832639080,60.814689039230900,-5.371744930744170,7.678867876529690,8.885940909385680,-31.497257947921800,8.801859617233280,-163.31169605255100,-9.872997845810650,2.625012879651970,FALSE,0,0,0,0,0
GUIDED_NOGPS,0.555349588394165,30.457954512446600,30.457954512446600,30.457954512446600,30.457954512446600,-21.356939318351900,58.913327752259500,59.75576387624770,-9.33536923887544,-19.402222523198900,57.99380574523880,59.51484973266990,-0.09665742203943550,-0.600623570279061,8.628611275649310,-0.403948072987115,-0.4881877305783580,-5.568278573891790,0.4995203403108760,-22.429940878563400,58.56653100027850,61.761284502314000,-5.371744930744170,7.678867876529690,8.885940909385680,-31.497257947921800,8.801859617233280,-163.31169605255100,-9.894619324333550,2.625012879651970,FALSE,0,0,0,0,0
GUIDED_NOGPS,0.5889241695404050,29.786552282475900,29.786552282475900,29.786552282475900,29.786552282475900,-21.50386009437060,59.11432664958450,60.14756830167960,-9.301491526532900,-19.368880062866800,57.98616459750060,59.799767323882300,0.012136712546583800,-0.5717822427350360,8.547533515106680,-0.5728408360380930,-0.4812511923766200,-5.178500759856120,0.4993056296346750,-22.778461609604900,58.66776518283800,62.11117547943460,-2.2563140839338300,7.968699932098390,8.098800480365750,-48.01686108112340,-1.8020560964942000,-97.34303951263430,-9.893840015659700,5.971881985699560,FALSE,0,0,0,0,0
GUIDED_NOGPS,0.6230242252349850,29.329771686304700,29.329771686304700,29.329771686304700,29.329771686304700,-21.609107245092300,59.33514302001230,60.57425742927440,-9.232787054223290,-19.325836958493200,57.95716110213890,60.06312035445960,-0.021954789313359700,-0.7247456098579410,8.298001945290370,-0.6549208492756530,-0.41130638061281000,-4.732661358147030,0.498977564947761,-23.046283308713400,59.18361554061060,62.473719402100000,1.063043437898160,8.030489087104800,10.030151903629300,74.95071291923520,22.998523712158200,33.1335723400116,-9.752361064434950,7.714863445843130,FALSE,0,0,0,0,0
GUIDED_NOGPS,0.6558849811553960,30.43430686064650,30.43430686064650,30.43430686064650,30.43430686064650,-21.712158781751500,59.54402134442770,60.98982473602170,-9.158272910884920,-19.273046477784100,57.90666494145750,60.30424474045190,-0.10501720005756100,-0.8109371543765070,8.1152662104622,-0.7151300837941160,-0.44365771233243100,-4.589281860429250,0.49862687413143700,-23.177020544518300,59.11002155151030,62.67189649007220,1.063043437898160,8.030489087104800,10.030151903629300,74.95071291923520,22.998523712158200,33.1335723400116,-9.721535935314700,7.714863445843130,FALSE,0,0,0,0,0
GUIDED_NOGPS,0.6906728744506840,28.749573311581900,28.749573311581900,28.749573311581900,28.749573311581900,-21.722568085507900,59.73953124032880,61.386476440144500,-9.072350989042900,-19.210503259204200,57.83463484048810,60.5225267980908,-0.23445723559638300,-0.9495816702347150,7.91504092249057,-0.6942221565271800,-0.2677295023412190,-4.455079276790250,0.49826773136223,-22.12434283683510,58.92890997797250,63.34933797330220,3.707173466682430,8.489307761192320,8.63005816936493,42.00634956359860,21.035070717334700,33.761006593704200,-9.822618508895430,8.48805964290879,FALSE,0,0,0,0,0
GUIDED_NOGPS,0.7227218151092530,31.205761561811800,31.205761561811800,31.205761561811800,31.205761561811800,-21.799285152578700,59.93899502084050,61.751603403241200,-9.012520576561330,-19.13824174092620,57.74111523100430,60.71740236817120,-0.25554763245376600,-0.945781950622072,7.744573914959040,-0.8380701895999750,-0.4396704014526220,-4.661589960879000,0.49792457407269400,-22.251129687620100,59.07199398602790,63.742405770246600,-0.5455574952065950,8.424412459135060,5.870142579078670,78.49469780921940,30.22456169128420,-24.102772772312200,-9.666193131442620,6.136352514026650,FALSE,0,0,0,0,0
GUIDED_NOGPS,0.7573285102844240,28.899328211665,28.899328211665,28.899328211665,28.899328211665,-21.94649948578140,60.09323862968360,62.041242609122600,-8.95037045287859,-19.05633458977970,57.62623291553480,60.88835594043290,-0.4122175511401670,-0.9672524368345960,7.419663523688820,-0.7961909969285660,-0.608872111749459,-4.650826893263960,0.497684015593473,-22.323475296775400,58.60617260753110,63.64178386288830,-5.655661225318910,7.855400443077090,3.4520715475082400,-13.371926546096800,-4.652513563632970,-60.32038331031800,-9.526990762008500,5.749476939058780,FALSE,0,0,0,0,0
GUIDED_NOGPS,0.7909855842590330,29.750423809962900,29.750423809962900,29.750423809962900,29.750423809962900,-21.974140713212300,60.29518460773800,62.395873260253100,-8.866535122264920,-18.96489113020020,57.49019373137670,61.034919777942300,-0.46693531715904900,-0.9897875787839950,7.147913348502470,-0.9418308793994850,-0.38211542990088300,-4.311436427927360,0.4972642616121270,-22.942834595337800,59.62519872061830,64.0540838011997,4.04699333012104,8.02278146147728,6.7418403923511500,-3.6212410777807200,-2.3082954809069600,-121.51367664337200,-9.282192940653430,6.4119608923204100,FALSE,0,0,0,0,0
GUIDED_NOGPS,0.824887752532959,29.49746821199510,29.49746821199510,29.49746821199510,29.49746821199510,-22.009071758613800,60.480065189878800,62.73333243594500,-8.753056340520710,-18.864055773178400,57.33327921460880,61.15667304147400,-0.3784171860935950,-0.8428994514844050,6.933152564203400,-0.9582493913178840,-0.4199521967935680,-3.931067624594730,0.4968285149127310,-22.942834595337800,59.62519872061830,64.0540838011997,2.9978569597005800,7.8221045434474900,7.411413639783860,-11.339293420314800,2.9782969504594800,10.551717877388,-9.282192940653430,8.338738901047620,FALSE,0,0,0,0,0
