Mode,Time,Roll,Pitch,Yaw,northCurrentPos,eastCurrentPos,downCurrentPos,yawCurrentAngle,rollControl,pitchControl,yawControl,thrustControl
STABILIZE,1574805119.1623778,-0.02852194383740425,0.010120544582605362,2.5593464374542236,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805119.1824656,-0.02852194383740425,0.010120544582605362,2.5593464374542236,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805119.2025385,-0.02852194383740425,0.010120544582605362,2.5593464374542236,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805119.2226014,-0.02852194383740425,0.010120544582605362,2.5593464374542236,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805119.2428136,-0.02852194383740425,0.010120544582605362,2.5593464374542236,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805119.2628906,-0.02852194383740425,0.010120544582605362,2.5593464374542236,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805119.2832067,-0.02852194383740425,0.010120544582605362,2.5593464374542236,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805119.3036005,-0.02852194383740425,0.010120544582605362,2.5593464374542236,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805119.3237176,-0.02852194383740425,0.010120544582605362,2.5593464374542236,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805119.343821,-0.02852194383740425,0.010120544582605362,2.5593464374542236,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805119.363899,-0.02852194383740425,0.010120544582605362,2.5593464374542236,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805119.3839579,-0.02852194383740425,0.010120544582605362,2.5593464374542236,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805119.4040525,-0.02852194383740425,0.010120544582605362,2.5593464374542236,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805119.4241295,-0.02852194383740425,0.010120544582605362,2.5593464374542236,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805119.444184,-0.02852194383740425,0.010120544582605362,2.5593464374542236,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805119.4642522,-0.02852194383740425,0.010120544582605362,2.5593464374542236,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805119.4843435,-0.02852194383740425,0.010120544582605362,2.5593464374542236,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805119.5044346,-0.02852194383740425,0.010120544582605362,2.5593464374542236,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
STABILIZE,1574805119.5261588,-0.02852194383740425,0.010120544582605362,2.5593464374542236,0,0,0,0,-0.12,0.12,-0.0,0.5833333333333334
