adaptiveThreshWinSizeMin,adaptiveThreshWinSizeMax,adaptiveThreshWinSizeStep,foundA,foundB,Total Found,Thresh1,Thresh2,Cam A Imgs,Cam B Imgs
7,21,13,51,54,105,7,20,55,55
7,21,14,51,54,105,7,21,55,55
7,22,8,51,52,103,7,15,55,55
7,22,9,51,54,105,7,16,55,55
7,22,10,51,54,105,7,17,55,55
7,22,11,51,54,105,7,18,55,55
7,22,12,51,54,105,7,19,55,55
7,22,13,51,54,105,7,20,55,55
7,22,14,51,54,105,7,21,55,55
7,22,15,51,54,105,7,22,55,55
7,23,9,51,54,105,7,16,55,55
7,23,10,51,54,105,7,17,55,55
7,23,11,51,54,105,7,18,55,55
7,23,12,51,54,105,7,19,55,55
7,23,13,51,54,105,7,20,55,55
7,23,14,51,54,105,7,21,55,55
7,23,15,51,54,105,7,22,55,55
7,23,16,51,54,105,7,23,55,55
7,24,9,51,54,105,7,16,55,55
7,24,10,51,54,105,7,17,55,55
7,24,11,51,54,105,7,18,55,55
7,24,12,51,54,105,7,19,55,55
7,24,13,51,54,105,7,20,55,55
7,24,14,51,54,105,7,21,55,55
7,24,15,51,54,105,7,22,55,55
7,24,16,51,54,105,7,23,55,55
7,24,17,51,54,105,7,24,55,55
7,25,10,51,54,105,7,17,55,55
7,25,11,51,54,105,7,18,55,55
7,25,12,51,54,105,7,19,55,55
7,25,13,51,54,105,7,20,55,55
7,25,14,51,54,105,7,21,55,55
7,25,15,51,54,105,7,22,55,55
7,25,16,51,54,105,7,23,55,55
7,25,17,51,54,105,7,24,55,55
7,25,18,51,54,105,7,25,55,55
7,26,10,51,54,105,7,17,55,55
7,26,11,51,54,105,7,18,55,55
7,26,12,51,54,105,7,19,55,55
7,26,13,51,54,105,7,20,55,55
7,26,14,51,54,105,7,21,55,55
7,26,15,51,54,105,7,22,55,55
7,26,16,51,54,105,7,23,55,55
7,26,17,51,54,105,7,24,55,55
7,26,18,51,54,105,7,25,55,55
7,26,19,51,54,105,7,26,55,55
7,27,11,51,54,105,7,18,55,55
7,27,12,51,54,105,7,19,55,55
7,27,13,51,54,105,7,20,55,55
7,27,14,51,54,105,7,21,55,55
7,27,15,51,54,105,7,22,55,55
7,27,16,51,54,105,7,23,55,55
7,27,17,51,54,105,7,24,55,55
7,27,18,51,54,105,7,25,55,55
7,27,19,51,54,105,7,26,55,55
7,27,20,51,54,105,7,27,55,55
7,28,11,51,54,105,7,18,55,55
7,28,12,51,54,105,7,19,55,55
7,28,13,51,54,105,7,20,55,55
7,28,14,51,54,105,7,21,55,55
7,28,15,51,54,105,7,22,55,55
7,28,16,51,54,105,7,23,55,55
7,28,17,51,54,105,7,24,55,55
7,28,18,51,54,105,7,25,55,55
7,28,19,51,54,105,7,26,55,55
7,28,20,51,54,105,7,27,55,55
7,28,21,51,54,105,7,28,55,55
7,29,12,51,54,105,7,19,55,55
7,29,13,51,54,105,7,20,55,55
7,29,14,51,54,105,7,21,55,55
7,29,15,51,54,105,7,22,55,55
7,29,16,51,54,105,7,23,55,55
7,29,17,51,54,105,7,24,55,55
7,29,18,51,54,105,7,25,55,55
7,29,19,51,54,105,7,26,55,55
7,29,20,51,54,105,7,27,55,55
7,29,21,51,54,105,7,28,55,55
7,29,22,51,54,105,7,29,55,55
8,11,3,51,51,102,8,11,55,55
8,12,3,51,51,102,8,11,55,55
8,12,4,51,51,102,8,12,55,55
8,13,3,51,51,102,8,11,55,55
8,13,4,51,51,102,8,12,55,55
8,13,5,51,51,102,8,13,55,55
8,14,4,51,51,102,8,12,55,55
8,14,5,51,51,102,8,13,55,55
8,14,6,51,52,103,8,14,55,55
8,15,4,51,51,102,8,12,55,55
8,15,5,51,51,102,8,13,55,55
8,15,6,51,52,103,8,14,55,55
8,15,7,51,52,103,8,15,55,55
8,16,5,51,51,102,8,13,55,55
8,16,6,51,52,103,8,14,55,55
8,16,7,51,52,103,8,15,55,55
8,16,8,51,54,105,8,16,55,55
8,17,5,51,51,102,8,13,55,55
8,17,6,51,52,103,8,14,55,55
8,17,7,51,52,103,8,15,55,55
8,17,8,51,54,105,8,16,55,55
8,17,9,51,54,105,8,17,55,55
8,18,6,51,52,103,8,14,55,55
8,18,7,51,52,103,8,15,55,55
8,18,8,51,54,105,8,16,55,55
8,18,9,51,54,105,8,17,55,55
8,18,10,51,54,105,8,18,55,55
8,19,6,51,52,103,8,14,55,55
8,19,7,51,52,103,8,15,55,55
8,19,8,51,54,105,8,16,55,55
8,19,9,51,54,105,8,17,55,55
8,19,10,51,54,105,8,18,55,55
8,19,11,51,54,105,8,19,55,55
8,20,7,51,52,103,8,15,55,55
8,20,8,51,54,105,8,16,55,55
8,20,9,51,54,105,8,17,55,55
8,20,10,51,54,105,8,18,55,55
8,20,11,51,54,105,8,19,55,55
8,20,12,51,54,105,8,20,55,55
8,21,7,51,52,103,8,15,55,55
8,21,8,51,54,105,8,16,55,55
8,21,9,51,54,105,8,17,55,55
8,21,10,51,54,105,8,18,55,55
8,21,11,51,54,105,8,19,55,55
8,21,12,51,54,105,8,20,55,55
8,21,13,51,54,105,8,21,55,55
8,22,8,51,54,105,8,16,55,55
8,22,9,51,54,105,8,17,55,55
8,22,10,51,54,105,8,18,55,55
8,22,11,51,54,105,8,19,55,55
8,22,12,51,54,105,8,20,55,55
8,22,13,51,54,105,8,21,55,55
8,22,14,51,54,105,8,22,55,55
8,23,8,51,54,105,8,16,55,55
8,23,9,51,54,105,8,17,55,55
8,23,10,51,54,105,8,18,55,55
8,23,11,51,54,105,8,19,55,55
8,23,12,51,54,105,8,20,55,55
8,23,13,51,54,105,8,21,55,55
8,23,14,51,54,105,8,22,55,55
8,23,15,51,54,105,8,23,55,55
8,24,9,51,54,105,8,17,55,55
8,24,10,51,54,105,8,18,55,55
8,24,11,51,54,105,8,19,55,55
8,24,12,51,54,105,8,20,55,55
8,24,13,51,54,105,8,21,55,55
8,24,14,51,54,105,8,22,55,55
8,24,15,51,54,105,8,23,55,55
8,24,16,51,54,105,8,24,55,55
8,25,9,51,54,105,8,17,55,55
8,25,10,51,54,105,8,18,55,55
8,25,11,51,54,105,8,19,55,55
8,25,12,51,54,105,8,20,55,55
8,25,13,51,54,105,8,21,55,55
8,25,14,51,54,105,8,22,55,55
8,25,15,51,54,105,8,23,55,55
8,25,16,51,54,105,8,24,55,55
8,25,17,51,54,105,8,25,55,55
8,26,10,51,54,105,8,18,55,55
8,26,11,51,54,105,8,19,55,55
8,26,12,51,54,105,8,20,55,55
8,26,13,51,54,105,8,21,55,55
8,26,14,51,54,105,8,22,55,55
8,26,15,51,54,105,8,23,55,55
8,26,16,51,54,105,8,24,55,55
8,26,17,51,54,105,8,25,55,55
8,26,18,51,54,105,8,26,55,55
8,27,10,51,54,105,8,18,55,55
8,27,11,51,54,105,8,19,55,55
8,27,12,51,54,105,8,20,55,55
8,27,13,51,54,105,8,21,55,55
8,27,14,51,54,105,8,22,55,55
8,27,15,51,54,105,8,23,55,55
8,27,16,51,54,105,8,24,55,55
8,27,17,51,54,105,8,25,55,55
8,27,18,51,54,105,8,26,55,55
8,27,19,51,54,105,8,27,55,55
8,28,11,51,54,105,8,19,55,55
8,28,12,51,54,105,8,20,55,55
8,28,13,51,54,105,8,21,55,55
8,28,14,51,54,105,8,22,55,55
8,28,15,51,54,105,8,23,55,55
8,28,16,51,54,105,8,24,55,55
8,28,17,51,54,105,8,25,55,55
8,28,18,51,54,105,8,26,55,55
8,28,19,51,54,105,8,27,55,55
8,28,20,51,54,105,8,28,55,55
8,29,11,51,54,105,8,19,55,55
8,29,12,51,54,105,8,20,55,55
8,29,13,51,54,105,8,21,55,55
8,29,14,51,54,105,8,22,55,55
8,29,15,51,54,105,8,23,55,55
8,29,16,51,54,105,8,24,55,55
8,29,17,51,54,105,8,25,55,55
8,29,18,51,54,105,8,26,55,55
8,29,19,51,54,105,8,27,55,55
8,29,20,51,54,105,8,28,55,55
8,29,21,51,54,105,8,29,55,55
9,12,3,51,51,102,9,12,55,55
9,13,3,51,51,102,9,12,55,55
9,13,4,51,51,102,9,13,55,55
9,14,3,51,51,102,9,12,55,55
9,14,4,51,51,102,9,13,55,55
9,14,5,51,52,103,9,14,55,55
9,15,4,51,51,102,9,13,55,55
9,15,5,51,52,103,9,14,55,55
9,15,6,51,52,103,9,15,55,55
9,16,4,51,51,102,9,13,55,55
9,16,5,51,52,103,9,14,55,55
9,16,6,51,52,103,9,15,55,55
9,16,7,51,54,105,9,16,55,55
9,17,5,51,52,103,9,14,55,55
9,17,6,51,52,103,9,15,55,55
9,17,7,51,54,105,9,16,55,55
9,17,8,51,54,105,9,17,55,55
9,18,5,51,52,103,9,14,55,55
9,18,6,51,52,103,9,15,55,55
9,18,7,51,54,105,9,16,55,55
9,18,8,51,54,105,9,17,55,55
9,18,9,51,54,105,9,18,55,55
9,19,6,51,52,103,9,15,55,55
9,19,7,51,54,105,9,16,55,55
9,19,8,51,54,105,9,17,55,55
9,19,9,51,54,105,9,18,55,55
9,19,10,51,54,105,9,19,55,55
9,20,6,51,52,103,9,15,55,55
9,20,7,51,54,105,9,16,55,55
9,20,8,51,54,105,9,17,55,55
9,20,9,51,54,105,9,18,55,55
9,20,10,51,54,105,9,19,55,55
9,20,11,51,54,105,9,20,55,55
9,21,7,51,54,105,9,16,55,55
9,21,8,51,54,105,9,17,55,55
9,21,9,51,54,105,9,18,55,55
9,21,10,51,54,105,9,19,55,55
9,21,11,51,54,105,9,20,55,55
9,21,12,51,54,105,9,21,55,55
9,22,7,51,54,105,9,16,55,55
9,22,8,51,54,105,9,17,55,55
9,22,9,51,54,105,9,18,55,55
9,22,10,51,54,105,9,19,55,55
9,22,11,51,54,105,9,20,55,55
9,22,12,51,54,105,9,21,55,55
9,22,13,51,54,105,9,22,55,55
9,23,8,51,54,105,9,17,55,55
9,23,9,51,54,105,9,18,55,55
9,23,10,51,54,105,9,19,55,55
9,23,11,51,54,105,9,20,55,55
9,23,12,51,54,105,9,21,55,55
9,23,13,51,54,105,9,22,55,55
9,23,14,51,54,105,9,23,55,55
9,24,8,51,54,105,9,17,55,55
9,24,9,51,54,105,9,18,55,55
9,24,10,51,54,105,9,19,55,55
9,24,11,51,54,105,9,20,55,55
9,24,12,51,54,105,9,21,55,55
9,24,13,51,54,105,9,22,55,55
9,24,14,51,54,105,9,23,55,55
9,24,15,51,54,105,9,24,55,55
9,25,9,51,54,105,9,18,55,55
9,25,10,51,54,105,9,19,55,55
9,25,11,51,54,105,9,20,55,55
9,25,12,51,54,105,9,21,55,55
9,25,13,51,54,105,9,22,55,55
9,25,14,51,54,105,9,23,55,55
9,25,15,51,54,105,9,24,55,55
9,25,16,51,54,105,9,25,55,55
9,26,9,51,54,105,9,18,55,55
9,26,10,51,54,105,9,19,55,55
9,26,11,51,54,105,9,20,55,55
9,26,12,51,54,105,9,21,55,55
9,26,13,51,54,105,9,22,55,55
9,26,14,51,54,105,9,23,55,55
9,26,15,51,54,105,9,24,55,55
9,26,16,51,54,105,9,25,55,55
9,26,17,51,54,105,9,26,55,55
9,27,10,51,54,105,9,19,55,55
9,27,11,51,54,105,9,20,55,55
9,27,12,51,54,105,9,21,55,55
9,27,13,51,54,105,9,22,55,55
9,27,14,51,54,105,9,23,55,55
9,27,15,51,54,105,9,24,55,55
9,27,16,51,54,105,9,25,55,55
9,27,17,51,54,105,9,26,55,55
9,27,18,51,54,105,9,27,55,55
9,28,10,51,54,105,9,19,55,55
9,28,11,51,54,105,9,20,55,55
9,28,12,51,54,105,9,21,55,55
9,28,13,51,54,105,9,22,55,55
9,28,14,51,54,105,9,23,55,55
9,28,15,51,54,105,9,24,55,55
9,28,16,51,54,105,9,25,55,55
9,28,17,51,54,105,9,26,55,55
9,28,18,51,54,105,9,27,55,55
9,28,19,51,54,105,9,28,55,55
9,29,11,51,54,105,9,20,55,55
9,29,12,51,54,105,9,21,55,55
9,29,13,51,54,105,9,22,55,55
9,29,14,51,54,105,9,23,55,55
9,29,15,51,54,105,9,24,55,55
9,29,16,51,54,105,9,25,55,55
9,29,17,51,54,105,9,26,55,55
9,29,18,51,54,105,9,27,55,55
9,29,19,51,54,105,9,28,55,55
9,29,20,51,54,105,9,29,55,55
10,13,3,51,51,102,10,13,55,55
10,14,3,51,51,102,10,13,55,55
10,14,4,51,52,103,10,14,55,55
10,15,3,51,51,102,10,13,55,55
10,15,4,51,52,103,10,14,55,55
10,15,5,51,52,103,10,15,55,55
10,16,4,51,52,103,10,14,55,55
10,16,5,51,52,103,10,15,55,55
10,16,6,51,54,105,10,16,55,55
10,17,4,51,52,103,10,14,55,55
10,17,5,51,52,103,10,15,55,55
10,17,6,51,54,105,10,16,55,55
10,17,7,51,54,105,10,17,55,55
10,18,5,51,52,103,10,15,55,55
10,18,6,51,54,105,10,16,55,55
10,18,7,51,54,105,10,17,55,55
10,18,8,51,54,105,10,18,55,55
10,19,5,51,52,103,10,15,55,55
10,19,6,51,54,105,10,16,55,55
10,19,7,51,54,105,10,17,55,55
10,19,8,51,54,105,10,18,55,55
10,19,9,51,54,105,10,19,55,55
10,20,6,51,54,105,10,16,55,55
10,20,7,51,54,105,10,17,55,55
10,20,8,51,54,105,10,18,55,55
10,20,9,51,54,105,10,19,55,55
10,20,10,51,54,105,10,20,55,55
10,21,6,51,54,105,10,16,55,55
10,21,7,51,54,105,10,17,55,55
10,21,8,51,54,105,10,18,55,55
10,21,9,51,54,105,10,19,55,55
10,21,10,51,54,105,10,20,55,55
10,21,11,51,54,105,10,21,55,55
10,22,7,51,54,105,10,17,55,55
10,22,8,51,54,105,10,18,55,55
10,22,9,51,54,105,10,19,55,55
10,22,10,51,54,105,10,20,55,55
10,22,11,51,54,105,10,21,55,55
10,22,12,51,54,105,10,22,55,55
10,23,7,51,54,105,10,17,55,55
10,23,8,51,54,105,10,18,55,55
10,23,9,51,54,105,10,19,55,55
10,23,10,51,54,105,10,20,55,55
10,23,11,51,54,105,10,21,55,55
10,23,12,51,54,105,10,22,55,55
10,23,13,51,54,105,10,23,55,55
10,24,8,51,54,105,10,18,55,55
10,24,9,51,54,105,10,19,55,55
10,24,10,51,54,105,10,20,55,55
10,24,11,51,54,105,10,21,55,55
10,24,12,51,54,105,10,22,55,55
10,24,13,51,54,105,10,23,55,55
10,24,14,51,54,105,10,24,55,55
10,25,8,51,54,105,10,18,55,55
10,25,9,51,54,105,10,19,55,55
10,25,10,51,54,105,10,20,55,55
10,25,11,51,54,105,10,21,55,55
10,25,12,51,54,105,10,22,55,55
10,25,13,51,54,105,10,23,55,55
10,25,14,51,54,105,10,24,55,55
10,25,15,51,54,105,10,25,55,55
10,26,9,51,54,105,10,19,55,55
10,26,10,51,54,105,10,20,55,55
10,26,11,51,54,105,10,21,55,55
10,26,12,51,54,105,10,22,55,55
10,26,13,51,54,105,10,23,55,55
10,26,14,51,54,105,10,24,55,55
10,26,15,51,54,105,10,25,55,55
10,26,16,51,54,105,10,26,55,55
10,27,9,51,54,105,10,19,55,55
10,27,10,51,54,105,10,20,55,55
10,27,11,51,54,105,10,21,55,55
10,27,12,51,54,105,10,22,55,55
10,27,13,51,54,105,10,23,55,55
10,27,14,51,54,105,10,24,55,55
10,27,15,51,54,105,10,25,55,55
10,27,16,51,54,105,10,26,55,55
10,27,17,51,54,105,10,27,55,55
10,28,10,51,54,105,10,20,55,55
10,28,11,51,54,105,10,21,55,55
10,28,12,51,54,105,10,22,55,55
10,28,13,51,54,105,10,23,55,55
10,28,14,51,54,105,10,24,55,55
10,28,15,51,54,105,10,25,55,55
10,28,16,51,54,105,10,26,55,55
10,28,17,51,54,105,10,27,55,55
10,28,18,51,54,105,10,28,55,55
10,29,10,51,54,105,10,20,55,55
10,29,11,51,54,105,10,21,55,55
10,29,12,51,54,105,10,22,55,55
10,29,13,51,54,105,10,23,55,55
10,29,14,51,54,105,10,24,55,55
10,29,15,51,54,105,10,25,55,55
10,29,16,51,54,105,10,26,55,55
10,29,17,51,54,105,10,27,55,55
10,29,18,51,54,105,10,28,55,55
10,29,19,51,54,105,10,29,55,55
11,14,3,51,52,103,11,14,55,55
11,15,3,51,52,103,11,14,55,55
11,15,4,51,52,103,11,15,55,55
11,16,3,51,52,103,11,14,55,55
11,16,4,51,52,103,11,15,55,55
11,16,5,51,54,105,11,16,55,55
11,17,4,51,52,103,11,15,55,55
11,17,5,51,54,105,11,16,55,55
11,17,6,51,54,105,11,17,55,55
11,18,4,51,52,103,11,15,55,55
11,18,5,51,54,105,11,16,55,55
11,18,6,51,54,105,11,17,55,55
11,18,7,51,54,105,11,18,55,55
11,19,5,51,54,105,11,16,55,55
11,19,6,51,54,105,11,17,55,55
11,19,7,51,54,105,11,18,55,55
11,19,8,51,54,105,11,19,55,55
11,20,5,51,54,105,11,16,55,55
11,20,6,51,54,105,11,17,55,55
11,20,7,51,54,105,11,18,55,55
11,20,8,51,54,105,11,19,55,55
11,20,9,51,54,105,11,20,55,55
11,21,6,51,54,105,11,17,55,55
11,21,7,51,54,105,11,18,55,55
11,21,8,51,54,105,11,19,55,55
11,21,9,51,54,105,11,20,55,55
11,21,10,51,54,105,11,21,55,55
11,22,6,51,54,105,11,17,55,55
11,22,7,51,54,105,11,18,55,55
11,22,8,51,54,105,11,19,55,55
11,22,9,51,54,105,11,20,55,55
11,22,10,51,54,105,11,21,55,55
11,22,11,51,54,105,11,22,55,55
11,23,7,51,54,105,11,18,55,55
11,23,8,51,54,105,11,19,55,55
11,23,9,51,54,105,11,20,55,55
11,23,10,51,54,105,11,21,55,55
11,23,11,51,54,105,11,22,55,55
11,23,12,51,54,105,11,23,55,55
11,24,7,51,54,105,11,18,55,55
11,24,8,51,54,105,11,19,55,55
11,24,9,51,54,105,11,20,55,55
11,24,10,51,54,105,11,21,55,55
11,24,11,51,54,105,11,22,55,55
11,24,12,51,54,105,11,23,55,55
11,24,13,51,54,105,11,24,55,55
11,25,8,51,54,105,11,19,55,55
11,25,9,51,54,105,11,20,55,55
11,25,10,51,54,105,11,21,55,55
11,25,11,51,54,105,11,22,55,55
11,25,12,51,54,105,11,23,55,55
11,25,13,51,54,105,11,24,55,55
11,25,14,51,54,105,11,25,55,55
11,26,8,51,54,105,11,19,55,55
11,26,9,51,54,105,11,20,55,55
11,26,10,51,54,105,11,21,55,55
11,26,11,51,54,105,11,22,55,55
11,26,12,51,54,105,11,23,55,55
11,26,13,51,54,105,11,24,55,55
11,26,14,51,54,105,11,25,55,55
11,26,15,51,54,105,11,26,55,55
11,27,9,51,54,105,11,20,55,55
11,27,10,51,54,105,11,21,55,55
11,27,11,51,54,105,11,22,55,55
11,27,12,51,54,105,11,23,55,55
11,27,13,51,54,105,11,24,55,55
11,27,14,51,54,105,11,25,55,55
11,27,15,51,54,105,11,26,55,55
11,27,16,51,54,105,11,27,55,55
11,28,9,51,54,105,11,20,55,55
11,28,10,51,54,105,11,21,55,55
11,28,11,51,54,105,11,22,55,55
11,28,12,51,54,105,11,23,55,55
11,28,13,51,54,105,11,24,55,55
11,28,14,51,54,105,11,25,55,55
11,28,15,51,54,105,11,26,55,55
11,28,16,51,54,105,11,27,55,55
11,28,17,51,54,105,11,28,55,55
11,29,10,51,54,105,11,21,55,55
11,29,11,51,54,105,11,22,55,55
11,29,12,51,54,105,11,23,55,55
11,29,13,51,54,105,11,24,55,55
11,29,14,51,54,105,11,25,55,55
11,29,15,51,54,105,11,26,55,55
11,29,16,51,54,105,11,27,55,55
11,29,17,51,54,105,11,28,55,55
11,29,18,51,54,105,11,29,55,55
12,15,3,51,52,103,12,15,55,55
12,16,3,51,52,103,12,15,55,55
12,16,4,51,54,105,12,16,55,55
12,17,3,51,52,103,12,15,55,55
12,17,4,51,54,105,12,16,55,55
12,17,5,51,54,105,12,17,55,55
12,18,4,51,54,105,12,16,55,55
12,18,5,51,54,105,12,17,55,55
12,18,6,51,54,105,12,18,55,55
12,19,4,51,54,105,12,16,55,55
12,19,5,51,54,105,12,17,55,55
12,19,6,51,54,105,12,18,55,55
12,19,7,51,54,105,12,19,55,55
12,20,5,51,54,105,12,17,55,55
12,20,6,51,54,105,12,18,55,55
12,20,7,51,54,105,12,19,55,55
12,20,8,51,54,105,12,20,55,55
12,21,5,51,54,105,12,17,55,55
12,21,6,51,54,105,12,18,55,55
12,21,7,51,54,105,12,19,55,55
12,21,8,51,54,105,12,20,55,55
12,21,9,51,54,105,12,21,55,55
12,22,6,51,54,105,12,18,55,55
12,22,7,51,54,105,12,19,55,55
12,22,8,51,54,105,12,20,55,55
12,22,9,51,54,105,12,21,55,55
12,22,10,51,54,105,12,22,55,55
12,23,6,51,54,105,12,18,55,55
12,23,7,51,54,105,12,19,55,55
12,23,8,51,54,105,12,20,55,55
12,23,9,51,54,105,12,21,55,55
12,23,10,51,54,105,12,22,55,55
12,23,11,51,54,105,12,23,55,55
12,24,7,51,54,105,12,19,55,55
12,24,8,51,54,105,12,20,55,55
12,24,9,51,54,105,12,21,55,55
12,24,10,51,54,105,12,22,55,55
12,24,11,51,54,105,12,23,55,55
12,24,12,51,54,105,12,24,55,55
12,25,7,51,54,105,12,19,55,55
12,25,8,51,54,105,12,20,55,55
12,25,9,51,54,105,12,21,55,55
12,25,10,51,54,105,12,22,55,55
12,25,11,51,54,105,12,23,55,55
12,25,12,51,54,105,12,24,55,55
12,25,13,51,54,105,12,25,55,55
12,26,8,51,54,105,12,20,55,55
12,26,9,51,54,105,12,21,55,55
12,26,10,51,54,105,12,22,55,55
12,26,11,51,54,105,12,23,55,55
12,26,12,51,54,105,12,24,55,55
12,26,13,51,54,105,12,25,55,55
12,26,14,51,54,105,12,26,55,55
12,27,8,51,54,105,12,20,55,55
12,27,9,51,54,105,12,21,55,55
12,27,10,51,54,105,12,22,55,55
12,27,11,51,54,105,12,23,55,55
12,27,12,51,54,105,12,24,55,55
12,27,13,51,54,105,12,25,55,55
12,27,14,51,54,105,12,26,55,55
12,27,15,51,54,105,12,27,55,55
12,28,9,51,54,105,12,21,55,55
12,28,10,51,54,105,12,22,55,55
12,28,11,51,54,105,12,23,55,55
12,28,12,51,54,105,12,24,55,55
12,28,13,51,54,105,12,25,55,55
12,28,14,51,54,105,12,26,55,55
12,28,15,51,54,105,12,27,55,55
12,28,16,51,54,105,12,28,55,55
12,29,9,51,54,105,12,21,55,55
12,29,10,51,54,105,12,22,55,55
12,29,11,51,54,105,12,23,55,55
12,29,12,51,54,105,12,24,55,55
12,29,13,51,54,105,12,25,55,55
12,29,14,51,54,105,12,26,55,55
12,29,15,51,54,105,12,27,55,55
12,29,16,51,54,105,12,28,55,55
12,29,17,51,54,105,12,29,55,55
13,16,3,51,54,105,13,16,55,55
13,17,3,51,54,105,13,16,55,55
13,17,4,51,54,105,13,17,55,55
13,18,3,51,54,105,13,16,55,55
13,18,4,51,54,105,13,17,55,55
13,18,5,51,54,105,13,18,55,55
13,19,4,51,54,105,13,17,55,55
13,19,5,51,54,105,13,18,55,55
13,19,6,51,54,105,13,19,55,55
13,20,4,51,54,105,13,17,55,55
13,20,5,51,54,105,13,18,55,55
13,20,6,51,54,105,13,19,55,55
13,20,7,51,54,105,13,20,55,55
13,21,5,51,54,105,13,18,55,55
13,21,6,51,54,105,13,19,55,55
13,21,7,51,54,105,13,20,55,55
13,21,8,51,54,105,13,21,55,55
13,22,5,51,54,105,13,18,55,55
13,22,6,51,54,105,13,19,55,55
13,22,7,51,54,105,13,20,55,55
13,22,8,51,54,105,13,21,55,55
13,22,9,51,54,105,13,22,55,55
13,23,6,51,54,105,13,19,55,55
13,23,7,51,54,105,13,20,55,55
13,23,8,51,54,105,13,21,55,55
13,23,9,51,54,105,13,22,55,55
13,23,10,51,54,105,13,23,55,55
13,24,6,51,54,105,13,19,55,55
13,24,7,51,54,105,13,20,55,55
13,24,8,51,54,105,13,21,55,55
13,24,9,51,54,105,13,22,55,55
13,24,10,51,54,105,13,23,55,55
13,24,11,51,54,105,13,24,55,55
13,25,7,51,54,105,13,20,55,55
13,25,8,51,54,105,13,21,55,55
13,25,9,51,54,105,13,22,55,55
13,25,10,51,54,105,13,23,55,55
13,25,11,51,54,105,13,24,55,55
13,25,12,51,54,105,13,25,55,55
13,26,7,51,54,105,13,20,55,55
13,26,8,51,54,105,13,21,55,55
13,26,9,51,54,105,13,22,55,55
13,26,10,51,54,105,13,23,55,55
13,26,11,51,54,105,13,24,55,55
13,26,12,51,54,105,13,25,55,55
13,26,13,51,54,105,13,26,55,55
13,27,8,51,54,105,13,21,55,55
13,27,9,51,54,105,13,22,55,55
13,27,10,51,54,105,13,23,55,55
13,27,11,51,54,105,13,24,55,55
13,27,12,51,54,105,13,25,55,55
13,27,13,51,54,105,13,26,55,55
13,27,14,51,54,105,13,27,55,55
13,28,8,51,54,105,13,21,55,55
13,28,9,51,54,105,13,22,55,55
13,28,10,51,54,105,13,23,55,55
13,28,11,51,54,105,13,24,55,55
13,28,12,51,54,105,13,25,55,55
13,28,13,51,54,105,13,26,55,55
13,28,14,51,54,105,13,27,55,55
13,28,15,51,54,105,13,28,55,55
13,29,9,51,54,105,13,22,55,55
13,29,10,51,54,105,13,23,55,55
13,29,11,51,54,105,13,24,55,55
13,29,12,51,54,105,13,25,55,55
13,29,13,51,54,105,13,26,55,55
13,29,14,51,54,105,13,27,55,55
13,29,15,51,54,105,13,28,55,55
13,29,16,51,54,105,13,29,55,55
14,17,3,51,54,105,14,17,55,55
14,18,3,51,54,105,14,17,55,55
14,18,4,51,54,105,14,18,55,55
14,19,3,51,54,105,14,17,55,55
14,19,4,51,54,105,14,18,55,55
14,19,5,51,54,105,14,19,55,55
14,20,4,51,54,105,14,18,55,55
14,20,5,51,54,105,14,19,55,55
14,20,6,51,54,105,14,20,55,55
14,21,4,51,54,105,14,18,55,55
14,21,5,51,54,105,14,19,55,55
14,21,6,51,54,105,14,20,55,55
14,21,7,51,54,105,14,21,55,55
14,22,5,51,54,105,14,19,55,55
14,22,6,51,54,105,14,20,55,55
14,22,7,51,54,105,14,21,55,55
14,22,8,51,54,105,14,22,55,55
14,23,5,51,54,105,14,19,55,55
14,23,6,51,54,105,14,20,55,55
14,23,7,51,54,105,14,21,55,55
14,23,8,51,54,105,14,22,55,55
14,23,9,51,54,105,14,23,55,55
14,24,6,51,54,105,14,20,55,55
14,24,7,51,54,105,14,21,55,55
14,24,8,51,54,105,14,22,55,55
14,24,9,51,54,105,14,23,55,55
14,24,10,51,54,105,14,24,55,55
14,25,6,51,54,105,14,20,55,55
14,25,7,51,54,105,14,21,55,55
14,25,8,51,54,105,14,22,55,55
14,25,9,51,54,105,14,23,55,55
14,25,10,51,54,105,14,24,55,55
14,25,11,51,54,105,14,25,55,55
14,26,7,51,54,105,14,21,55,55
14,26,8,51,54,105,14,22,55,55
14,26,9,51,54,105,14,23,55,55
14,26,10,51,54,105,14,24,55,55
14,26,11,51,54,105,14,25,55,55
14,26,12,51,54,105,14,26,55,55
14,27,7,51,54,105,14,21,55,55
14,27,8,51,54,105,14,22,55,55
14,27,9,51,54,105,14,23,55,55
14,27,10,51,54,105,14,24,55,55
14,27,11,51,54,105,14,25,55,55
14,27,12,51,54,105,14,26,55,55
14,27,13,51,54,105,14,27,55,55
14,28,8,51,54,105,14,22,55,55
14,28,9,51,54,105,14,23,55,55
14,28,10,51,54,105,14,24,55,55
14,28,11,51,54,105,14,25,55,55
14,28,12,51,54,105,14,26,55,55
14,28,13,51,54,105,14,27,55,55
14,28,14,51,54,105,14,28,55,55
14,29,8,51,54,105,14,22,55,55
14,29,9,51,54,105,14,23,55,55
14,29,10,51,54,105,14,24,55,55
14,29,11,51,54,105,14,25,55,55
14,29,12,51,54,105,14,26,55,55
14,29,13,51,54,105,14,27,55,55
14,29,14,51,54,105,14,28,55,55
14,29,15,51,54,105,14,29,55,55
